water_saturation,water_relative_permeability,oil_relative_permeability,water_oil_capillary_pressure,iteration,N_w,N_o,coef_water,day,well_type,oil_prod,water_prod,gas_prod,res_vol_prod,oil_inj,water_inj,gas_inj,res_vol_inj
0.42,0.11,0.08949118119602505,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.48,0.14,0.05516298909511434,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
0.48,0.14,0.05516298909511434,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.54,0.16,0.03204231311613631,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
0.54,0.16,0.03204231311613631,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.6,0.19,0.0172496239651044,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
0.6,0.19,0.0172496239651044,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.66,0.22,0.008395451968880934,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
0.66,0.22,0.008395451968880934,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.72,0.25,0.00355164226167152,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
0.72,0.25,0.00355164226167152,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.78,0.28,0.0012200019171724015,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
0.78,0.28,0.0012200019171724015,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.84,0.31,0.00029754952693750424,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
0.84,0.31,0.00029754952693750424,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.91,0.35,2.3247952710641236e-05,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
0.91,0.35,2.3247952710641236e-05,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
1.0,0.4,0.0,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,PROD,43607.7,34.6,351.3,286173.5,0.0,0.0,0.0,0.0
1.0,0.4,0.0,0.0,5,1.4772235901222732,4.430869803258425,0.4,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252978.9
0.12,0.0,0.7723684670153834,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.12,0.0,0.7723684670153834,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.18,0.02,0.669663595937278,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.18,0.02,0.669663595937278,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.24,0.03,0.5743518940581942,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.24,0.03,0.5743518940581942,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.3,0.04,0.4864218156956418,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.3,0.04,0.4864218156956418,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.36,0.05,0.40586088346627497,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.36,0.05,0.40586088346627497,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.42,0.07,0.33265552235695356,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.42,0.07,0.33265552235695356,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.48,0.08,0.2667908447980186,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.48,0.08,0.2667908447980186,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.54,0.1,0.20825036522223458,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.54,0.1,0.20825036522223458,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.6,0.11,0.15701560925177746,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.6,0.11,0.15701560925177746,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.66,0.13,0.11306555791085766,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.66,0.13,0.11306555791085766,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.72,0.15,0.07637581774480702,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.72,0.15,0.07637581774480702,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.78,0.17,0.04691729831782417,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.78,0.17,0.04691729831782417,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.84,0.19,0.024653901548706864,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.84,0.19,0.024653901548706864,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.91,0.21,0.0077089645954266876,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
0.91,0.21,0.0077089645954266876,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
1.0,0.24,0.0,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,PROD,44627.3,24.2,353.6,289031.1,0.0,0.0,0.0,0.0
1.0,0.24,0.0,0.0,6,1.4772235901222732,2.0205487103456803,0.24,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252578.6
0.12,0.0,0.8264847031871417,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.12,0.0,0.8264847031871417,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.18,0.03,0.7438986529979866,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.18,0.03,0.7438986529979866,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.24,0.04,0.664227750175633,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.24,0.04,0.664227750175633,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.3,0.06,0.5875871694430831,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.3,0.06,0.5875871694430831,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.36,0.08,0.5141067284343607,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.36,0.08,0.5141067284343607,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.42,0.1,0.44393427355719833,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.42,0.1,0.44393427355719833,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.48,0.12,0.37724027450628755,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.48,0.12,0.37724027450628755,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.54,0.14,0.3142242462524397,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.54,0.14,0.3142242462524397,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.6,0.16,0.255124055499494,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.6,0.16,0.255124055499494,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.66,0.19,0.20023002927383418,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.66,0.19,0.20023002927383418,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.72,0.22,0.14990762162778776,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.72,0.22,0.14990762162778776,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.78,0.24,0.10463677648032366,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.78,0.24,0.10463677648032366,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.84,0.27,0.06508828369450892,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.84,0.27,0.06508828369450892,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.91,0.3,0.027604870755320858,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
0.91,0.3,0.027604870755320858,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
1.0,0.35,0.0,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,PROD,44965.1,31.5,354.0,290091.5,0.0,0.0,0.0,0.0
1.0,0.35,0.0,0.0,7,1.4772235901222732,1.490799058038911,0.35,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252962.2
0.12,0.0,0.7233986954660713,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.12,0.0,0.7233986954660713,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.18,0.05,0.6049163462084086,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.18,0.05,0.6049163462084086,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.24,0.08,0.4990080039817004,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.24,0.08,0.4990080039817004,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.3,0.11,0.4051744210581069,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.3,0.11,0.4051744210581069,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.36,0.15,0.32289754346133476,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.36,0.15,0.32289754346133476,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.42,0.19,0.2516380850514154,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.42,0.19,0.2516380850514154,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.48,0.23,0.19083252305039805,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.48,0.23,0.19083252305039805,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.54,0.27,0.13988929961751412,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.54,0.27,0.13988929961751412,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.6,0.32,0.09818389784051806,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.6,0.32,0.09818389784051806,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.66,0.37,0.0650522564528601,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.66,0.37,0.0650522564528601,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.72,0.42,0.03978160396476023,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.72,0.42,0.03978160396476023,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.78,0.47,0.021597004506301767,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.78,0.47,0.021597004506301767,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.84,0.53,0.00964007779515729,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.84,0.53,0.00964007779515729,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.91,0.59,0.0022446824387577537,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
0.91,0.59,0.0022446824387577537,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
1.0,0.68,0.0,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,PROD,44368.2,45.6,352.8,287790.1,0.0,0.0,0.0,0.0
1.0,0.68,0.0,0.0,8,1.4772235901222732,2.532943933013992,0.68,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252304.2
0.12,0.0,0.5388299155565175,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.12,0.0,0.5388299155565175,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.18,0.07,0.3829133867189747,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.18,0.07,0.3829133867189747,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.24,0.11,0.26513786905061576,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.24,0.11,0.26513786905061576,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.3,0.15,0.17811831081003077,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.3,0.15,0.17811831081003077,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.36,0.2,0.1154660160230408,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.36,0.2,0.1154660160230408,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.42,0.25,0.07172233043763385,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.42,0.25,0.07172233043763385,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.48,0.3,0.04229139165522042,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.48,0.3,0.04229139165522042,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.54,0.36,0.02337183970132651,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.54,0.36,0.02337183970132651,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.6,0.42,0.01188736052615596,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.6,0.42,0.01188736052615596,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.66,0.49,0.005415902179531471,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.66,0.49,0.005415902179531471,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.72,0.55,0.002117356576908739,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.72,0.55,0.002117356576908739,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.78,0.62,0.0006594295231818252,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.78,0.62,0.0006594295231818252,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.84,0.7,0.00014130934027881096,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.84,0.7,0.00014130934027881096,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.91,0.78,8.739047212006054e-06,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
0.91,0.78,8.739047212006054e-06,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
1.0,0.9,0.0,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,PROD,43468.6,63.3,350.0,285183.1,0.0,0.0,0.0,0.0
1.0,0.9,0.0,0.0,9,1.4772235901222732,4.8371978781552025,0.9,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,253300.4
0.12,0.0,0.8117641405892075,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.12,0.0,0.8117641405892075,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.18,0.06,0.7234311570596565,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.18,0.06,0.7234311570596565,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.24,0.09,0.6390886121779734,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.24,0.09,0.6390886121779734,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.3,0.13,0.5588500083828849,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.3,0.13,0.5588500083828849,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.36,0.17,0.4828418570301908,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.36,0.17,0.4828418570301908,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.42,0.21,0.411206499835903,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.42,0.21,0.411206499835903,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.48,0.25,0.3441058904589712,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.48,0.25,0.3441058904589712,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.54,0.3,0.28172680887676343,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.54,0.3,0.28172680887676343,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.6,0.35,0.22428830459281457,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.6,0.35,0.22428830459281457,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.66,0.41,0.17205279030945267,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.66,0.41,0.17205279030945267,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.72,0.46,0.12534352090187748,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.72,0.46,0.12534352090187748,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
0.78,0.52,0.0845742601328731,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,PROD,44885.1,51.2,353.8,289843.1,0.0,0.0,0.0,0.0
0.78,0.52,0.0845742601328731,0.0,10,1.4772235901222732,1.6313850272875525,0.75,3650,INJ,0.0,0.0,0.0,0.0,0.0,0.0,365.0,252936.1
